section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
Q,Plumbing And Drainage Installations,Pipework,,,Dampers Q15 Dampers in pipes shall be enumerated as extra over the pipe in which they occur stating the method,note
Q,Plumbing And Drainage Installations,Pipework,,,of operation.,note
Q,Plumbing And Drainage Installations,Pipework,,,"Traps, thimbles Q16 Traps, thimbles, ferrules, cones and the like shall each be enumerated stating the size thereof,",note
Q,Plumbing And Drainage Installations,Pipework,,,"ferrules, and cones the kind of pipe and appliances to which is attached and the method of jointing thereto.",note
Q,Plumbing And Drainage Installations,Pipework,,,"Rainwater - heads Q17 Rainwater, roof-outlets and the like shall each be enumerated separately stating the type, the size",note
Q,Plumbing And Drainage Installations,Pipework,,,roof-outlets and the method of jointing.,note
Q,Plumbing And Drainage Installations,Pipework,,,61,note
Q,Plumbing And Drainage Installations,Pipework,,,"Hopper-heads Q18 Hopper-heads and the like shall be enumerated stating the type thereof, the kind of pipe to which",note
Q,Plumbing And Drainage Installations,Pipework,,,it is attached and the method of jointing.,note
Q,Plumbing And Drainage Installations,Pipework,,,Gratings Q19 Gratings shall be enumerated stating the size of pipe or outlet to which it is attached,note
Q,Plumbing And Drainage Installations,Pipework,,,"Cowls, terminals, etc. Q20 (a) Cowls, terminals, hinged flaps, cross-wired ends and the like shall each be enumerated",note
Q,Plumbing And Drainage Installations,Pipework,,,separately stating the size and kind of pipe to which it is attached and the method of,note
Q,Plumbing And Drainage Installations,Pipework,,,jointing thereto.,note
Q,Plumbing And Drainage Installations,Pipework,,,"(b) Flashing-plates, weathering-aprons, cravats and the like shall be enumerated separately",note
Q,Plumbing And Drainage Installations,Pipework,,,stating the size thereof and the size and kind of pipe passing through.,note
Q,Plumbing And Drainage Installations,Pipework,,,"Exhaust heads Q21 Exhaust heads shall be enumerated stating the number, type and size of the connections.",note
Q,Plumbing And Drainage Installations,Pipework,,,"Driptrays tundishes Q22 Drip-trays and tundishes shall each be enumerated separately and stating the number, type and size",note
Q,Plumbing And Drainage Installations,Pipework,,,of the connections,note
Q,Plumbing And Drainage Installations,Pipework,,,Independent Q23 (a) Independent vertical steel chimneys shall be enumerated stating the internal diameter,note
Q,Plumbing And Drainage Installations,Pipework,,,"chimneys and the method of jointing. Base-plates, linings, claddings, anchor bolts, guy-ropes,",note
Q,Plumbing And Drainage Installations,Pipework,,,"ladders, guard-rails, painter’s hooks, cleaning-doors, cowls, terminals and the like shall be",note
Q,Plumbing And Drainage Installations,Pipework,,,"given in the description stating the number, the type and the size.",note
Q,Plumbing And Drainage Installations,Pipework,,,(b) Connections to boilers and connections to stone chimneys shall each be enumerated,note
Q,Plumbing And Drainage Installations,Pipework,,,separately stating the method of jointing and the type of packing required,note
Q,Plumbing And Drainage Installations,Pipework,,,"Connections Q24 Connecting the ends of pipes at public mains, making good public highways and to mains any other",note
Q,Plumbing And Drainage Installations,Pipework,,,work which may only be carried out by a public undertaking or local authority shall be given as a,note
Q,Plumbing And Drainage Installations,Pipework,,,provisional of prime cost sum as Clause A7 hereof.,note
Q,Plumbing And Drainage Installations,Equipment,,,Equipment,subsection
Q,Plumbing And Drainage Installations,Equipment,,,Equipment,subsection
Q,Plumbing And Drainage Installations,Equipment,,,"Water tanks Q26 Expansion tanks, water-storage tanks and condense-water tanks shall each be enumerated",note
Q,Plumbing And Drainage Installations,Equipment,,,"separately stating the type, the nominal or actual capacity in litres and the number, type and size of",note
Q,Plumbing And Drainage Installations,Equipment,,,"the connections for pipes and mountings. Standing over-flows, access-holes and covers shall be",note
Q,Plumbing And Drainage Installations,Equipment,,,"given in the description stating the number, the type, and the size.",note
Q,Plumbing And Drainage Installations,Equipment,,,Hot water and Q27 (a) Hot water cylinders and thermal-storage cylinders shall be enumerated separately stating,note
Q,Plumbing And Drainage Installations,Equipment,,,"thermal storage be nominal or actual capacity in gallons, the working and test pressures, the maximum",note
Q,Plumbing And Drainage Installations,Equipment,,,"cylinders operating temperature and the number, type and size of the connections for pipes and",note
Q,Plumbing And Drainage Installations,Equipment,,,"mountings. Access-holes, covers and internal fittings shall be given in the description",note
Q,Plumbing And Drainage Installations,Equipment,,,"stating the number, the type and size.",note
Q,Plumbing And Drainage Installations,Equipment,,,(b) Electrical immersion-heaters shall be given in the description of the cylinders stating,note
Q,Plumbing And Drainage Installations,Equipment,,,the loading. For electrical connections see Section S hereof.,note
Q,Plumbing And Drainage Installations,Equipment,,,"Appliances generally Q28 Assembling, providing mating flanges, couplings and everything necessary for jointing shall be",note
Q,Plumbing And Drainage Installations,Equipment,,,deemed to be included with the appliance items. The method of fixing and jointing to service and,note
Q,Plumbing And Drainage Installations,Equipment,,,waste pipes shall be stated.,note
Q,Plumbing And Drainage Installations,Equipment,,,"Sanitary appliances Q29 Baths, lavatory-basins, wash-tubs, showers, WC pans, WC suites, sinks, urinals, flushing cisterns,",note
Q,Plumbing And Drainage Installations,Equipment,,,drinking fountains and the like shall each be enumerated separately stating the type and the size.,note
Q,Plumbing And Drainage Installations,Equipment,,,Cantilever brackets shall be given in the description.,note
Q,Plumbing And Drainage Installations,Equipment,,,"Fire-fighting Q30 Fire-fighting appliances, foam-inlets, hydrants, extinguishers, blankets, buckets, fire house reels,",note
Q,Plumbing And Drainage Installations,Equipment,,,"appliances boster connections, pressure gauges and the like shall each be enumerated separately stating the",note
Q,Plumbing And Drainage Installations,Equipment,,,type and the size.,note
Q,Plumbing And Drainage Installations,Equipment,,,"Ancillaries generally Q31 (a) Providing mating flanges, couplings, and everything necessary for jointing shall be",note
Q,Plumbing And Drainage Installations,Equipment,,,deemed to be included with the ancillary items.,note
Q,Plumbing And Drainage Installations,Equipment,,,"(b) Notwithstanding the following provisions for the enumeration of ancillaries, where such",note
Q,Plumbing And Drainage Installations,Equipment,,,"items form an integral part of the equipment to which they relate, or where they are",note
Q,Plumbing And Drainage Installations,Equipment,,,"required to be supplied by the manufacturer of the equipment to which they relate, they",note
Q,Plumbing And Drainage Installations,Equipment,,,shall be given in the description of the equipment concerned.,note
Q,Plumbing And Drainage Installations,Equipment,,,"Valves and cocks Q32 Valves, cocks taps and other special fittings shall each be enumerated separately stating the type and",note
Q,Plumbing And Drainage Installations,Equipment,,,the size. Those with extended spindles shall be so described stating the length of the spindle and,note
Q,Plumbing And Drainage Installations,Equipment,,,detail of integral locking devices and remote operating gear. Those with hose-unions shall be,note
Q,Plumbing And Drainage Installations,Equipment,,,"described. Connecting ends of valves, cocks, and the like to pipes and appliances shall be given in the",note
Q,Plumbing And Drainage Installations,Equipment,,,descriptions stating the kind and type of pipework and appliance and the method of jointing thereto.,note
Q,Plumbing And Drainage Installations,Equipment,,,62,note
Q,Plumbing And Drainage Installations,Equipment,,,Sleeves and holes Q33 (a) Sleeves shall be given in number grouped for pipes not exceeding 100m diameter and,note
Q,Plumbing And Drainage Installations,Equipment,,,"thereafter in stages of 100m, separated in successive lengths of 250m long",note
Q,Plumbing And Drainage Installations,Thermal insulation,,,Thermal insulation,subsection
Q,Plumbing And Drainage Installations,Thermal insulation,,,Thermal insulation,subsection
Q,Plumbing And Drainage Installations,Thermal insulation,,,i. Kind of insulating material,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,ii. Thickness,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,iii. Finish,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,iv. Method of fixing,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,(b) Smoothing the insulation material and working around supports (e.g. hangers; brackets),note
Q,Plumbing And Drainage Installations,Thermal insulation,,,shall be deemed to be included with the insulation items.,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,Insulation to plant Q34 (a) Insulation to cylinders; tanks; and the like shall be enumerated stating the overall size or,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,the unit. Particulars shall be given of any protection to the insulation.,note
Q,Plumbing And Drainage Installations,Thermal insulation,,,"(b) Working insulation around pipes, fittings and the like shall be deemed to be included",note
Q,Plumbing And Drainage Installations,Thermal insulation,,,Insulation of Q35 (a) Insulation to pipework shall be given in linear metres stating the type and bore of the,note
