section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
Q,Plumbing And Drainage Installations,Pipework,Q11,Q11(a),"Pipe fittings (e.g. bends, springs, swan-necks, offsets, Y- junctions, double Y-junctions,",subclause
Q,Plumbing And Drainage Installations,Pipework,Q11,,"shoes, blank flanges, puddle flanges, bushes, reducers, elbows, twin-elbows, tees, crosses,",clause
Q,Plumbing And Drainage Installations,Pipework,Q9,,unions) except fillings as Clause,clause
Q,Plumbing And Drainage Installations,Pipework,Q9,Q9(b),shall each be enumerated separately as extra over,subclause
Q,Plumbing And Drainage Installations,Pipework,Q9,,the pipes in which they occur. Culling and fitting the pipes to all fittings shall be deemed to be included with the items. (b) Pipe closers to be measured on site and cut to exact length shall be given in number as extra over the pipe in which they occur.,clause
Q,Plumbing And Drainage Installations,Pipework,Q12,,Pipe supports,clause
Q,Plumbing And Drainage Installations,Pipework,Q12,Q12(a),Particulars of the method of fixing shall be given in the description of pipe-supports as,subclause
Q,Plumbing And Drainage Installations,Pipework,Q1,,Clause,clause
Q,Plumbing And Drainage Installations,Pipework,Q1,Q1(g),hereof. Culling and pinning ends of pipe supports shall be given in the,subclause
Q,Plumbing And Drainage Installations,Pipework,Q1,,"description of the items. (b) Ears cast, soldered or welded on to pipes shall be given in the description of the pipe. (c) Pipe-supports (e.g. clips; saddles; pipehooks; holderbats) shall be given in the description of pipes. (d) Brackets; rollers; chairs and hangers; back-plates; and girder-lugs; anchors and guides for supporting pipes shall each be enumerated separately stating the size of the component and the size and kind of pipe. Spring compensated components shall be so described stating the loading and the movement to be accommodated. (e) Pipe-stays and collars shall be enumerated stating the size and kind of pipe and the length of the stay. (f) Pylons and other pipe-supports shall each be enumerated separately stating the size, the method of fixing and the nature of the structure.",clause
Q,Plumbing And Drainage Installations,Pipework,Q13,,Pipe-sleeves and,clause
Q,Plumbing And Drainage Installations,Pipework,Q13,Q13(a),"Pipe-sleeves shall be enumerated stating the length thereof, the size and kind of pipe",subclause
Q,Plumbing And Drainage Installations,Pipework,Q13,,"plates passing through and the type of packing required. (b) Wall-plates, floor-plates and ceiling plates shall each be enumerated separately stating the size thereof and the size and kind of pipe passing through. Where plates are fitted to pipesleeves they shall be given in the description of the sleeve stating whether to one or both ends.",clause
Q,Plumbing And Drainage Installations,Pipework,Q14,,Inspection doors  Inspection doors in pipes shall be enumerated as extra over the pipe in which they occur stating the method of sealing the door. Where such doors occur in pipe-fittings they shall be given in the description of the fitting concerned.,clause
Q,Plumbing And Drainage Installations,Pipework,Q15,,Dampers  Dampers in pipes shall be enumerated as extra over the pipe in which they occur stating the method of operation.,clause
Q,Plumbing And Drainage Installations,Pipework,Q16,,"Traps, thimbles  Traps, thimbles, ferrules, cones and the like shall each be enumerated stating the size thereof, ferrules, and cones the kind of pipe and appliances to which is attached and the method of jointing thereto.",clause
Q,Plumbing And Drainage Installations,Pipework,Q17,,"Rainwater - heads  Rainwater, roof-outlets and the like shall each be enumerated separately stating the type, the size roof-outlets and the method of jointing. 61",clause
Q,Plumbing And Drainage Installations,Pipework,Q18,,"Hopper-heads  Hopper-heads and the like shall be enumerated stating the type thereof, the kind of pipe to which it is attached and the method of jointing.",clause
Q,Plumbing And Drainage Installations,Pipework,Q19,,Gratings  Gratings shall be enumerated stating the size of pipe or outlet to which it is attached,clause
Q,Plumbing And Drainage Installations,Pipework,Q20,,"Cowls, terminals, etc.",clause
Q,Plumbing And Drainage Installations,Pipework,Q20,Q20(a),"Cowls, terminals, hinged flaps, cross-wired ends and the like shall each be enumerated",subclause
Q,Plumbing And Drainage Installations,Pipework,Q20,,"separately stating the size and kind of pipe to which it is attached and the method of jointing thereto. (b) Flashing-plates, weathering-aprons, cravats and the like shall be enumerated separately stating the size thereof and the size and kind of pipe passing through.",clause
Q,Plumbing And Drainage Installations,Pipework,Q21,,"Exhaust heads  Exhaust heads shall be enumerated stating the number, type and size of the connections.",clause
Q,Plumbing And Drainage Installations,Pipework,Q22,,"Driptrays tundishes  Drip-trays and tundishes shall each be enumerated separately and stating the number, type and size of the connections",clause
Q,Plumbing And Drainage Installations,Pipework,Q23,,Independent,clause
Q,Plumbing And Drainage Installations,Pipework,Q23,Q23(a),Independent vertical steel chimneys shall be enumerated stating the internal diameter,subclause
Q,Plumbing And Drainage Installations,Pipework,Q23,,"chimneys and the method of jointing. Base-plates, linings, claddings, anchor bolts, guy-ropes, ladders, guard-rails, painter’s hooks, cleaning-doors, cowls, terminals and the like shall be given in the description stating the number, the type and the size. (b) Connections to boilers and connections to stone chimneys shall each be enumerated separately stating the method of jointing and the type of packing required",clause
Q,Plumbing And Drainage Installations,Pipework,Q24,,"Connections  Connecting the ends of pipes at public mains, making good public highways and to mains any other work which may only be carried out by a public undertaking or local authority shall be given as a",clause
Q,Plumbing And Drainage Installations,Pipework,A7,,provisional of prime cost sum as Clause  hereof.,clause
Q,Plumbing And Drainage Installations,Equipment,,,Equipment,subsection
Q,Plumbing And Drainage Installations,Equipment,,,Equipment,subsection
Q,Plumbing And Drainage Installations,Equipment,Q26,,"Water tanks  Expansion tanks, water-storage tanks and condense-water tanks shall each be enumerated separately stating the type, the nominal or actual capacity in litres and the number, type and size of the connections for pipes and mountings. Standing over-flows, access-holes and covers shall be given in the description stating the number, the type, and the size.",clause
Q,Plumbing And Drainage Installations,Equipment,Q27,,Hot water and,clause
Q,Plumbing And Drainage Installations,Equipment,Q27,Q27(a),Hot water cylinders and thermal-storage cylinders shall be enumerated separately stating,subclause
Q,Plumbing And Drainage Installations,Equipment,Q27,,"thermal storage be nominal or actual capacity in gallons, the working and test pressures, the maximum cylinders operating temperature and the number, type and size of the connections for pipes and mountings. Access-holes, covers and internal fittings shall be given in the description stating the number, the type and size. (b) Electrical immersion-heaters shall be given in the description of the cylinders stating the loading. For electrical connections see Section S hereof.",clause
Q,Plumbing And Drainage Installations,Equipment,Q28,,"Appliances generally  Assembling, providing mating flanges, couplings and everything necessary for jointing shall be deemed to be included with the appliance items. The method of fixing and jointing to service and waste pipes shall be stated.",clause
